name;open;high;low;close;volume;marketCap;timestamp
"2783";3.0150257124;3.0150257124;2.8827815965;2.9998053243;8273905128.707417;163406688955.45493;"2023-12-18T00:00:00.000Z"
"2783";2.9996959215;3.0159767332;2.9072894942;2.9474805614;5569067670.099811;160135229565.45044;"2023-12-19T00:00:00.000Z"
"2783";2.9471262354;3.0627490197;2.9325326571;3.0348017934;6544579179.42365;162292692487.1318;"2023-12-20T00:00:00.000Z"
"2783";3.0348706507;3.0499436868;3.0065471585;3.0467411701;5652470056.004778;165646260611.2124;"2023-12-21T00:00:00.000Z"
"2783";3.0467358666;3.0660581932;3.0005363573;3.0388286812;6710257892.541966;165115972251.60428;"2023-12-22T00:00:00.000Z"
"2783";3.0386869098;3.0386869098;2.97856714;3.0136393427;3763217798.419012;162929116316.37192;"2023-12-23T00:00:00.000Z"
"2783";3.0136746378;3.0535222071;2.9576342715;2.9817259089;5726854588.930268;161175557692.5097;"2023-12-24T00:00:00.000Z"
"2783";2.9816573475;3.1653351405;2.9816573475;3.1621672266;8659817325.002867;169830684073.91888;"2023-12-25T00:00:00.000Z"
"2783";3.1622270349;3.1628739956;2.9341265959;2.9965812551;7937767416.695273;164622784844.69183;"2023-12-26T00:00:00.000Z"
"2783";2.9968422127;3.1017092477;2.9575257251;3.0648924582;6899568519.346407;165451402843.0122;"2023-12-27T00:00:00.000Z"
"2783";3.0652768681;3.1658570242;3.0482346469;3.0810115963;9000487505.04664;165921599480.13348;"2023-12-28T00:00:00.000Z"
"2783";3.080883856;3.0889490694;2.9852111639;3.025058998;6425131611.081905;163704809870.9958;"2023-12-29T00:00:00.000Z"
"2783";3.0250997084;3.0545447202;2.9949358858;3.0174965571;3486836102.514728;163322451281.65585;"2023-12-30T00:00:00.000Z"
"2783";3.0172450744;3.0453138745;2.9658683627;2.9839813697;3445437079.1132126;161509535131.26562;"2023-12-31T00:00:00.000Z"
"2783";2.9874495964;3.0641477029;2.9588076706;3.0583545153;3538976983.605563;165484990264.09888;"2024-01-01T00:00:00.000Z"
"2783";3.0584119906;3.0995764995;3.0524095421;3.0791600424;6437229453.316804;164294032575.61032;"2024-01-02T00:00:00.000Z"
"2783";3.0792496504;3.1401859239;2.6527742828;2.8665266488;16774108439.472958;155258392053.51712;"2024-01-03T00:00:00.000Z"
"2783";2.8666857759;2.9086500677;2.8191702405;2.8807174331;7144884236.498279;156664265324.73233;"2024-01-04T00:00:00.000Z"
"2783";2.8805207922;2.8863548478;2.7214101555;2.8104272823;7390580789.167126;153045152010.46;"2024-01-05T00:00:00.000Z"
"2783";2.8105545032;2.8105545032;2.7270639117;2.7712681313;4000188673.3616734;150247067413.07416;"2024-01-06T00:00:00.000Z"
"2783";2.7713127581;2.792053317;2.6750300979;2.6909462138;4394575772.994018;145799754786.0912;"2024-01-07T00:00:00.000Z"
"2783";2.6908269759;2.8340539503;2.6859733063;2.8147733112;9808365033.8049;152799843285.1906;"2024-01-08T00:00:00.000Z"
"2783";2.8149757062;2.8176314133;2.7298172962;2.7802425521;8475541123.748877;149609235168.21408;"2024-01-09T00:00:00.000Z"
"2783";2.7804353127;2.9968604631;2.7090176033;2.9355065006;10909594961.743708;159590483523.5791;"2024-01-10T00:00:00.000Z"
"2783";2.9365708023;3.0362115066;2.8762642414;2.9329238258;10338296011.323563;159869507229.23813;"2024-01-11T00:00:00.000Z"
"2783";2.9329284031;2.9383366203;2.7252095512;2.7683440868;8359926024.789102;150755355578.41522;"2024-01-12T00:00:00.000Z"
"2783";2.7677253435;2.8034149944;2.7437244572;2.7918888251;3485605387.6820774;151488208004.3261;"2024-01-13T00:00:00.000Z"
"2783";2.791857112;2.8740085778;2.7785880317;2.7970290864;4086128501.720977;151811113384.09802;"2024-01-14T00:00:00.000Z"
"2783";2.7966540418;2.8665075846;2.7810393432;2.8011610805;4822608925.779386;151703606697.1331;"2024-01-15T00:00:00.000Z"
"2783";2.8007895724;2.8556008872;2.7791477968;2.8375186843;4496610177.936354;152010941307.3151;"2024-01-16T00:00:00.000Z"
