name;open;high;low;close;volume;marketCap;timestamp
"2783";1116.0151826678;1117.2626857199;1079.3971405284;1116.2804934684;931109574.8739722;22055768899.98831;"2023-12-18T00:00:00.000Z"
"2783";1116.3120289032;1128.0211019581;1085.1829962729;1096.2958296104;809055196.3431311;21605012074.25391;"2023-12-19T00:00:00.000Z"
"2783";1096.1980247833;1143.1489098416;1091.9304207952;1128.5219536908;1108521906.2098885;21891983720.11461;"2023-12-20T00:00:00.000Z"
"2783";1128.5254326874;1151.7540973852;1125.2442369238;1138.7176198235;799417321.7043308;22458960260.37523;"2023-12-21T00:00:00.000Z"
"2783";1138.6418726194;1182.7835633111;1134.2306077565;1159.9753748103;1212658710.5891242;22840635299.245823;"2023-12-22T00:00:00.000Z"
"2783";1159.9642337955;1160.2365565293;1121.1999554063;1133.2930661261;910381332.241606;22204989861.442917;"2023-12-23T00:00:00.000Z"
"2783";1133.2939529304;1136.0176132463;1105.0331149286;1113.902781114;894940139.3358082;21822359157.00055;"2023-12-24T00:00:00.000Z"
"2783";1113.9654125713;1159.261114761;1113.9654125713;1149.6138545108;932756252.3684162;22378304538.245808;"2023-12-25T00:00:00.000Z"
"2783";1149.6586912111;1150.1680016716;1076.848775306;1103.4430055231;1155077438.2444167;21972300257.044285;"2023-12-26T00:00:00.000Z"
"2783";1103.4683024628;1276.9541983118;1094.0823631685;1274.9321210729;2873610466.6651278;24919528828.843147;"2023-12-27T00:00:00.000Z"
"2783";1274.9979491977;1335.7239091411;1246.1934648025;1273.6336906806;3362145105.1773434;24835854383.34024;"2023-12-28T00:00:00.000Z"
"2783";1273.3431713414;1304.3652163445;1219.0165900072;1235.0227630732;2227997277.616142;24201788952.080715;"2023-12-29T00:00:00.000Z"
"2783";1234.9508685973;1388.9417081648;1234.4512913963;1315.5335758392;3204145294.7893705;25784934967.40586;"2023-12-30T00:00:00.000Z"
"2783";1315.3774586044;1318.4611193175;1244.5089436587;1258.0645931553;1529100563.142476;24659546830.96461;"2023-12-31T00:00:00.000Z"
"2783";1258.7348654101;1303.2646071329;1244.3296232103;1294.1271015091;1324776950.5206351;25360187212.58769;"2024-01-01T00:00:00.000Z"
"2783";1294.4370520795;1312.9546102092;1255.7748278014;1265.2368837908;1459353031.7127113;24450373450.83922;"2024-01-02T00:00:00.000Z"
"2783";1265.3203582027;1311.9762276377;1104.637697524;1151.1780358622;2046023144.0660834;22583108512.41757;"2024-01-03T00:00:00.000Z"
"2783";1151.3107375656;1175.4411956571;1149.7313944745;1173.2342697471;1091350357.1849926;23110895919.976234;"2024-01-04T00:00:00.000Z"
"2783";1173.1772250441;1174.0522418551;1125.3753899743;1167.9904774394;1241646178.4508016;23002597053.174686;"2024-01-05T00:00:00.000Z"
"2783";1167.9545683534;1183.6175152584;1131.211036142;1150.8040275258;1036532820.0818173;22565733365.558617;"2024-01-06T00:00:00.000Z"
"2783";1150.8181275027;1167.7428968579;1125.3797211338;1132.3310407355;946202470.3409886;22190374881.811176;"2024-01-07T00:00:00.000Z"
"2783";1132.4439200342;1244.375749832;1090.5683008352;1236.6199521857;1831936853.1721175;24281261248.68367;"2024-01-08T00:00:00.000Z"
"2783";1236.7648077682;1249.6382082069;1179.914804362;1203.0468197695;1713150251.294135;23417295308.853996;"2024-01-09T00:00:00.000Z"
"2783";1202.7803190694;1270.8180658235;1153.0648719242;1243.8902563695;1603060200.080149;24462787986.9185;"2024-01-10T00:00:00.000Z"
"2783";1244.2495809909;1398.9959659737;1229.4920606239;1347.0236644735;3026662820.295717;26534706654.192513;"2024-01-11T00:00:00.000Z"
"2783";1347.1793855936;1445.8410771631;1228.3558073537;1259.4489198117;3486323680.2765803;24787273868.208973;"2024-01-12T00:00:00.000Z"
"2783";1259.4639916608;1272.4462752182;1223.7936297997;1234.2028944767;1410003365.175282;24203537700.779766;"2024-01-13T00:00:00.000Z"
"2783";1234.271018418;1255.6292567486;1192.4458168943;1194.1103303691;1155770990.2927117;23424860415.76966;"2024-01-14T00:00:00.000Z"
"2783";1193.9247725742;1248.9593884642;1192.6824904354;1217.9874642756;1104839909.1088128;23842485317.78549;"2024-01-15T00:00:00.000Z"
"2783";1217.7332804054;1262.1263549408;1212.3581706663;1237.3867931652;1052942593.8951273;23961373695.24342;"2024-01-16T00:00:00.000Z"
