name;open;high;low;close;volume;marketCap;timestamp
"2783";0.00715387108354;0.01316854614952;0.00559907384431;0.00920270952623;5712467.720001255;583217788.6691802;"2017-10-01T00:00:00.000Z"
"2783";0.00910118138796;0.00914883788804;0.00552096230406;0.00734309293483;13592061.405014249;482544271.06228983;"2017-11-01T00:00:00.000Z"
"2783";0.00733392958505;0.2338326566;0.00662012587209;0.1482217725;1227722435.1989093;9629091445.67376;"2017-12-01T00:00:00.000Z"
"2783";0.1479902646;0.9714941008;0.1307403402;0.1734795494;831605353.60201;11858152891.165056;"2018-01-01T00:00:00.000Z"
"2783";0.1744330625;0.1865703186;0.0819172318;0.1407070501;951783287.3716109;9080221375.646334;"2018-02-01T00:00:00.000Z"
"2783";0.141237736;0.183603591;0.0758330076;0.1122638674;1163593333.5988407;7249811073.129701;"2018-03-01T00:00:00.000Z"
"2783";0.112206697;0.3528233296;0.0945343587;0.32890303;5781860132.504136;20374977054.647865;"2018-04-01T00:00:00.000Z"
"2783";0.3287928861;0.330664732;0.2143707648;0.2253642477;1302109648.0435174;13960677886.654573;"2018-05-01T00:00:00.000Z"
"2783";0.2256300302;0.2385916007;0.1344144121;0.1489483115;679229685.0007726;9404025158.878748;"2018-06-01T00:00:00.000Z"
"2783";0.1490084009;0.1647719213;0.1219082115;0.1273649892;818926130.9991704;8646806293.865995;"2018-07-01T00:00:00.000Z"
"2783";0.127518536;0.1277756987;0.0647240776;0.102760897;401507935.8006607;6255921223.745081;"2018-08-01T00:00:00.000Z"
"2783";0.1029141571;0.1096389508;0.0715693325;0.0897182727;475256326.4993674;5908570831.486946;"2018-09-01T00:00:00.000Z"
"2783";0.0899178292;0.10761102;0.078221545;0.0825964048;247868652.120468;5906072498.606665;"2018-10-01T00:00:00.000Z"
"2783";0.082604593;0.0971483322;0.0417222537;0.0556350801;407206632.2232423;3542467402.3234024;"2018-11-01T00:00:00.000Z"
"2783";0.0558776886;0.0924156248;0.0477839153;0.0730735772;254425099.15021598;4849955391.630737;"2018-12-01T00:00:00.000Z"
"2783";0.0733293456;0.1259614263;0.0727643699;0.0926735979;1117956232.5890462;6580265830.160993;"2019-01-01T00:00:00.000Z"
"2783";0.0922888377;0.1048277795;0.0854834877;0.0895283909;548396590.4523396;5799805480.833907;"2019-02-01T00:00:00.000Z"
"2783";0.0895687046;0.0957997092;0.0794320392;0.0923187283;713107172.588042;5883938423.701705;"2019-03-01T00:00:00.000Z"
"2783";0.09225552;0.1228037435;0.0888729689;0.093936448;2673263706.4190354;6273200780.556682;"2019-04-01T00:00:00.000Z"
"2783";0.0939199315;0.1477121375;0.0884304088;0.1295936972;3353165290.0554442;8628386217.675125;"2019-05-01T00:00:00.000Z"
"2783";0.1297425002;0.1608028571;0.1140483171;0.1229990881;3753348346.082535;8358115322.788036;"2019-06-01T00:00:00.000Z"
"2783";0.1227792968;0.1356733674;0.0769730737;0.0857209382;1901735395.0037777;5772591193.501718;"2019-07-01T00:00:00.000Z"
"2783";0.0857190569;0.0925999204;0.0630936689;0.0645015077;1783809472.866275;3956431852.268742;"2019-08-01T00:00:00.000Z"
"2783";0.0645477286;0.0760270652;0.0511776989;0.0603586363;2749888932.776243;4014654618.4249673;"2019-09-01T00:00:00.000Z"
