name;open;high;low;close;volume;marketCap;timestamp
"2783";3.7085495447;4.0166328319;3.6380381989;3.9063452272;52639652.49069365;663803633.4991887;"2018-11-01T00:00:00.000Z"
"2783";3.9157059053;4.020633346;3.7993199462;3.9458158381;81095218.36755365;982892157.2820404;"2018-12-01T00:00:00.000Z"
"2783";3.9550567231;3.9550567231;3.675157855;3.6898065995;116511503.09911963;1155877342.6461012;"2019-01-01T00:00:00.000Z"
"2783";3.6870748308;3.8896981269;3.6870748308;3.8023880151;115266332.87142393;853174115.5954655;"2019-02-01T00:00:00.000Z"
"2783";3.8003018005;4.1148668094;3.8003018005;3.9304109454;91011495.051478;923783813.3721;"2019-03-01T00:00:00.000Z"
"2783";3.9300159491;3.9786868222;3.803771468;3.9786868222;319518632.2475661;1162247967.7250378;"2019-04-01T00:00:00.000Z"
"2783";3.9780040882;4.0619650878;3.9199078633;3.9285096827;384084590.55366033;1305715408.5823717;"2019-05-01T00:00:00.000Z"
"2783";3.9269685979;3.9977689104;3.8042809306;3.863315025;725740925.845451;1440196637.134746;"2019-06-01T00:00:00.000Z"
"2783";3.863315025;3.863315025;3.6948185502;3.8197551927;294075927.18034834;1679231000.1503336;"2019-07-01T00:00:00.000Z"
"2783";3.819370496;4.2739865733;3.819370496;4.1596690642;337689585.4153875;1731143461.912264;"2019-08-01T00:00:00.000Z"
"2783";4.1597256861;4.3999700309;4.1203335313;4.1616742533;730462578.3558178;1771639530.6169977;"2019-09-01T00:00:00.000Z"
"2783";4.1593618858;4.1593618858;3.8760592642;4.0371842097;992627869.4710059;1929930394.0906746;"2019-10-01T00:00:00.000Z"
"2783";4.0386379046;4.3834941607;4.0386379046;4.2299145373;905209690.3483262;1824183831.7373774;"2019-11-01T00:00:00.000Z"
"2783";4.2308104805;4.2308104805;4.034961492;4.034961492;1132213786.2736988;2198462938.824933;"2019-12-01T00:00:00.000Z"
"2783";4.034961492;4.4863213519;3.9785323561;4.404012129;1454500744.6498318;1805721358.2026792;"2020-01-01T00:00:00.000Z"
"2783";4.4049576234;4.5600630707;4.3523109297;4.4935686399;4020572586.56197;1889007190.3859978;"2020-02-01T00:00:00.000Z"
"2783";4.4944356809;5.2122433345;4.4518084623;5.2122433345;3387324232.2846117;3076740055.124607;"2020-03-01T00:00:00.000Z"
"2783";5.2119429344;5.4974945384;5.0752445998;5.4974945384;3064338127.849798;3769426671.1511974;"2020-04-01T00:00:00.000Z"
"2783";5.4974945384;5.9128198822;5.3494779016;5.3494779016;2398577886.171998;3997908764.641997;"2020-05-01T00:00:00.000Z"
"2783";5.347931424;5.4613773334;5.2735261531;5.4613773334;1229369995.9807024;4944853406.083873;"2020-06-01T00:00:00.000Z"
"2783";5.4629691554;5.4629691554;5.1880495124;5.2565101748;1925164914.7676716;5915588651.3582535;"2020-07-01T00:00:00.000Z"
"2783";5.2129263658;6.3441886758;0.0497734889985;5.0983585055;81186893197.94035;7117250998.674092;"2020-08-01T00:00:00.000Z"
"2783";5.0981154335;5.6130634879;5.006806998;5.6130634879;79900315483.68071;13874725192.349297;"2020-09-01T00:00:00.000Z"
"2783";5.61407403;5.7444948608;5.6016896884;5.7444948608;87387068405.28352;16414425029.903105;"2020-10-01T00:00:00.000Z"
"2783";5.7444948608;5.7444948608;5.3111228155;5.3334252605;95366037260.33496;17016890416.4707;"2020-11-01T00:00:00.000Z"
"2783";5.333625299;5.333625299;5.1759885041;5.1925963368;129490797241.36348;20816947448.474564;"2020-12-01T00:00:00.000Z"
"2783";5.19259696;5.4622328175;5.1783256891;5.4622328175;529103107212.57794;30480572611.69422;"2021-01-01T00:00:00.000Z"
"2783";5.4628326488;5.603107429;5.459327682;5.603107429;330405426202.471;48602401308.02536;"2021-02-01T00:00:00.000Z"
"2783";5.6029403938;5.6305778041;5.537197651;5.6305778041;278053691901.6563;59693439059.00041;"2021-03-01T00:00:00.000Z"
"2783";5.6310579439;5.7493904737;5.4373797774;5.4373797774;336694502672.01013;80986310421.98033;"2021-04-01T00:00:00.000Z"
"2783";5.437284389;5.437284389;5.2194798744;5.2194798744;545170370564.9613;123062989839.04364;"2021-05-01T00:00:00.000Z"
"2783";5.2195790704;5.2195790704;4.9234164544;4.9711408514;347503148494.35175;131302200847.95163;"2021-06-01T00:00:00.000Z"
"2783";4.9708250707;5.265321778;4.9708250707;5.2080676473;352626968088.06256;135861795091.35553;"2021-07-01T00:00:00.000Z"
"2783";5.2075371242;5.4142750602;5.1517028465;5.1517028465;473195388199.74005;142771870525.6492;"2021-08-01T00:00:00.000Z"
"2783";5.151975494;5.4439616648;5.151975494;5.4439616648;512789094673.40234;162335185598.3354;"2021-09-01T00:00:00.000Z"
"2783";5.4436456609;5.6591629168;5.4436456609;5.6360046842;576126856257.951;180557929059.89417;"2021-10-01T00:00:00.000Z"
"2783";5.6354860247;12.8227039347;5.448289541;5.6211315914;809751903981.7207;217977621302.49908;"2021-11-01T00:00:00.000Z"
"2783";5.625346289;5.6541820204;5.571516757;5.571516757;780720409784.5665;237159289129.2079;"2021-12-01T00:00:00.000Z"
"2783";5.5717640683;5.5717640683;5.3021544869;5.3021544869;693033412591.9789;277719068438.9595;"2022-01-01T00:00:00.000Z"
"2783";5.3020554576;5.3020554576;5.1596436684;5.1596436684;574408994162.918;283579144113.76044;"2022-02-01T00:00:00.000Z"
"2783";5.1595745338;5.1595745338;4.7366779176;4.7366779176;627941802189.8218;265066046391.01102;"2022-03-01T00:00:00.000Z"
"2783";4.737004867;4.9742183704;4.7362463608;4.9742183704;543978327098.42084;233949364854.64557;"2022-04-01T00:00:00.000Z"
"2783";4.9741380923;5.1970525358;4.7328926902;4.7328926902;946075518525.8014;268123306425.79266;"2022-05-01T00:00:00.000Z"
"2783";4.7333216645;5.2528504732;4.7333216645;5.2528504732;775623155364.2091;264052071211.19876;"2022-06-01T00:00:00.000Z"
"2783";5.2537732757;5.4393145172;5.1716516925;5.1716516925;1005380924201.151;286072877108.0717;"2022-07-01T00:00:00.000Z"
"2783";5.1714498366;5.2575064902;5.1072318557;5.1834430606;1077088525553.7368;270850925094.65686;"2022-08-01T00:00:00.000Z"
"2783";5.1835862285;5.4128301601;5.1479639663;5.4128301601;842371888847.7522;245571148050.21933;"2022-09-01T00:00:00.000Z"
"2783";5.4127007876;5.4127007876;5.1803813784;5.1803813784;578769638407.4152;235647535998.27774;"2022-10-01T00:00:00.000Z"
"2783";5.1802626188;5.2247193164;5.1579397655;5.1855434702;629052383543.0928;223859181096.28204;"2022-11-01T00:00:00.000Z"
"2783";5.1857776407;5.3100096336;5.1857776407;5.2868511973;347888201642.8733;230975261512.18753;"2022-12-01T00:00:00.000Z"
"2783";5.2868169816;5.2868169816;5.0739946088;5.0739946088;490174276629.86896;224184435050.2423;"2023-01-01T00:00:00.000Z"
"2783";5.0733868156;5.2364497958;5.0557970747;5.2364497958;515285412529.94965;215306173098.94553;"2023-02-01T00:00:00.000Z"
"2783";5.2368973204;5.2368973204;4.57748354;5.0622050547;933045296717.8447;170344959760.10648;"2023-03-01T00:00:00.000Z"
"2783";5.0616888103;5.0616888103;4.9874809164;4.9874809164;653522569075.9282;154482097744.6701;"2023-04-01T00:00:00.000Z"
"2783";4.9870988065;5.0572066461;4.9450911389;5.0572066461;456302891350.2066;144064181093.39175;"2023-05-01T00:00:00.000Z"
"2783";5.0556922072;5.0556922072;4.7590821691;4.7910124089;560343930575.0002;138774883072.8744;"2023-06-01T00:00:00.000Z"
"2783";4.7896077748;4.7896077748;4.7261458836;4.7261458836;438250691154.09906;126870465195.67311;"2023-07-01T00:00:00.000Z"
"2783";4.7261824292;4.9732478705;4.7261824292;4.9559342282;449323754244.9213;123630601302.67004;"2023-08-01T00:00:00.000Z"
"2783";4.9559686355;5.033031308;4.935452887;5.033031308;383834559001.0129;124417725108.763;"2023-09-01T00:00:00.000Z"
