name;open;high;low;close;volume;marketCap;timestamp
"2783";2.8532863512;5.8302922549;2.8472833417;5.0770926459;29687207.455359463;0;"2021-08-30T00:00:00.000Z"
"2783";5.0802512529;5.5298284691;3.9867707454;4.5832668739;11498250.605443003;0;"2021-09-06T00:00:00.000Z"
"2783";4.5827677686;4.6530300208;3.401993566;3.6299773633;8573896.747604936;0;"2021-09-13T00:00:00.000Z"
"2783";3.6305074513;4.1348364796;2.0667145101;3.9211946806;9021054.384035828;0;"2021-09-20T00:00:00.000Z"
"2783";3.9204443547;4.5036309593;3.8060742015;4.0058913275;5301686.077695141;0;"2021-09-27T00:00:00.000Z"
"2783";4.0064253841;5.1293082743;3.532592912;4.3270723013;7069528.628538102;0;"2021-10-04T00:00:00.000Z"
"2783";4.3240854475;4.6090749788;3.8091071895;4.1760248129;7914660.316563802;0;"2021-10-11T00:00:00.000Z"
"2783";4.1751782716;4.9152014823;3.5522841463;4.482204513;14177165.36560092;0;"2021-10-18T00:00:00.000Z"
"2783";4.4804521095;4.6958254375;3.9778493171;4.3643603568;11210981.115048222;0;"2021-10-25T00:00:00.000Z"
"2783";4.364566632;17.6586864218;4.2560044112;15.6457909791;54790425.35439059;0;"2021-11-01T00:00:00.000Z"
"2783";15.6503805972;31.5167968845;15.0432486249;19.2175822753;727161467.0582547;0;"2021-11-08T00:00:00.000Z"
"2783";19.2154167646;24.4226924066;19.2154167646;21.1066630737;320752710.28873944;0;"2021-11-15T00:00:00.000Z"
"2783";21.1062491742;21.3809509802;16.0348579126;16.9279803739;153378406.98832518;0;"2021-11-22T00:00:00.000Z"
"2783";16.932026731;17.2848022708;10.0824775949;10.4983345551;155284816.23090065;0;"2021-11-29T00:00:00.000Z"
"2783";10.491100982;15.3265630038;10.3844051912;14.8640368689;178833363.4668097;0;"2021-12-06T00:00:00.000Z"
"2783";14.8692121578;15.4668766226;12.8569679056;13.4363712028;120581636.5595487;0;"2021-12-13T00:00:00.000Z"
"2783";13.4333912582;28.3926387166;12.9644555724;25.1414155976;688763274.6222211;30828157212.07494;"2021-12-20T00:00:00.000Z"
"2783";25.1430300513;25.1430300513;19.3276321433;19.467988887;257380249.00393215;24176738397.43033;"2021-12-27T00:00:00.000Z"
"2783";19.4678468733;20.2255956345;15.1223926977;15.6071621544;213277695.94504058;18873988276.017166;"2022-01-03T00:00:00.000Z"
"2783";15.6248132299;21.9946705024;14.5942847286;19.6539080582;388498535.2527424;24442155704.63194;"2022-01-10T00:00:00.000Z"
"2783";19.6526906244;20.0512270728;14.0104160289;14.4351446948;305823275.62056106;17876686170.34599;"2022-01-17T00:00:00.000Z"
"2783";14.4427664084;14.9782530856;11.3260102212;13.3307425854;246576763.3569555;16560289645.07291;"2022-01-24T00:00:00.000Z"
"2783";13.3206115512;14.8796346442;12.8513488417;14.8638422495;209069783.29167017;18287244469.62411;"2022-01-31T00:00:00.000Z"
"2783";14.8637977183;15.5454534678;13.5547484832;14.2428472224;233155608.84956148;17636465909.51487;"2022-02-07T00:00:00.000Z"
"2783";14.2351468018;14.31741661;11.9463940251;12.1174851263;126329414.99346222;15135808024.37757;"2022-02-14T00:00:00.000Z"
"2783";12.1158047024;12.7365340387;10.0227172113;10.6341457094;168675152.19633216;12924256916.477356;"2022-02-21T00:00:00.000Z"
"2783";10.6358824798;11.0337933792;8.1436682838;8.2126075566;140984644.69626912;10232886489.531414;"2022-02-28T00:00:00.000Z"
"2783";8.2144254406;10.3302636134;7.9302344936;9.0063246621;176330278.38254878;10973863677.015163;"2022-03-07T00:00:00.000Z"
"2783";9.0055674372;9.9904421544;8.9102438065;9.2946539344;94896749.30931601;11478097900.615463;"2022-03-14T00:00:00.000Z"
"2783";9.2942685525;9.2942685525;9.028478799;9.028478799;91204157.49816601;11669876645.409458;"2022-03-21T00:00:00.000Z"
"2783";9.0188689565;9.7148256698;8.6830317252;8.7979560203;154605516.28177068;10929671201.503517;"2022-03-28T00:00:00.000Z"
"2783";8.7974079831;9.2956517675;7.8772381849;8.9719919615;170199451.14927807;10863032051.654627;"2022-04-04T00:00:00.000Z"
"2783";8.9627657239;9.4747794859;8.6378213343;9.3562830649;253340360.75905195;11414165193.704699;"2022-04-11T00:00:00.000Z"
"2783";9.3560263027;10.6853257173;9.1181114198;9.6867688349;159248190.15490115;11598092691.10064;"2022-04-18T00:00:00.000Z"
"2783";9.6845750778;11.6288458834;9.3473312261;9.4431247257;180510796.47334754;11121456826.122849;"2022-04-25T00:00:00.000Z"
"2783";9.442816271;9.9049921741;8.4342698182;9.9049921741;110406311.44826049;11837769602.336943;"2022-05-02T00:00:00.000Z"
"2783";9.9031800627;10.1694184176;6.8154569954;8.2991286077;192093349.09286216;10173827848.487518;"2022-05-09T00:00:00.000Z"
"2783";8.3019943711;8.5479397623;6.9272280379;7.2627047858;105080831.74734405;9196669055.753336;"2022-05-16T00:00:00.000Z"
"2783";7.2595519382;7.2595519382;5.4173330015;5.9858176528;286985927.2786559;7540719971.384766;"2022-05-23T00:00:00.000Z"
"2783";5.9830196798;6.7255156661;5.7395560825;6.0992406656;65720847.834929235;7378812102.945741;"2022-05-30T00:00:00.000Z"
"2783";6.0990520702;6.3541458371;5.4330482655;5.4826118094;47339525.62010074;6415743334.120134;"2022-06-06T00:00:00.000Z"
"2783";5.4819862625;5.4895192969;3.9073265796;4.7351766574;126835257.04877025;5595014879.466787;"2022-06-13T00:00:00.000Z"
"2783";4.7346273563;5.8030625722;4.6848064842;5.5889450586;550390845.3073521;6709813587.894232;"2022-06-20T00:00:00.000Z"
"2783";5.5893692275;7.4291389144;5.4966190035;5.8477602952;158863019.35760444;7022449228.53861;"2022-06-27T00:00:00.000Z"
"2783";5.8473599284;5.9596360786;5.599274909;5.599274909;69208619.55660076;6939160776.502502;"2022-07-04T00:00:00.000Z"
"2783";5.5971181017;5.6009074248;4.8058169151;5.2249276272;87997832.05515315;6197177157.083947;"2022-07-11T00:00:00.000Z"
"2783";5.2267202401;5.4578227965;4.9912672627;5.0422109263;87777097.29828924;6061561270.393937;"2022-07-18T00:00:00.000Z"
"2783";5.0408555384;5.2661993019;4.3831566402;5.0875909653;104776110.82048301;6605014343.09443;"2022-07-25T00:00:00.000Z"
"2783";5.0779641667;6.0022891832;4.7613400657;5.7858600356;118645875.96717486;7075884609.790441;"2022-08-01T00:00:00.000Z"
"2783";5.7853221738;6.515875699;5.7649742188;6.3348856239;90686645.64360169;7872480691.443597;"2022-08-08T00:00:00.000Z"
"2783";6.3358026731;6.524280001;5.8519107424;6.0208888795;122005931.08900017;7221585280.587254;"2022-08-15T00:00:00.000Z"
"2783";6.0161353085;7.7374688263;5.8079456427;6.7950877026;203366022.7366056;8472312061.764674;"2022-08-22T00:00:00.000Z"
"2783";6.7901929578;7.8380889221;6.7901929578;7.6094600343;115268614.76086572;9093495395.746183;"2022-08-29T00:00:00.000Z"
"2783";7.6087719834;10.705876129;7.5700066884;9.5762837385;675062445.3360137;11752608226.367039;"2022-09-05T00:00:00.000Z"
"2783";9.5797019311;9.5797019311;8.2975642596;8.3239125019;878889194.1448789;9964744503.004553;"2022-09-12T00:00:00.000Z"
"2783";8.3230069023;8.5846828781;6.4842915105;6.6870894536;804958653.529922;8155042161.400405;"2022-09-19T00:00:00.000Z"
"2783";6.687852562;7.5794147925;6.687852562;7.3753267067;499596611.4438577;8750692595.385792;"2022-09-26T00:00:00.000Z"
"2783";7.3749751467;7.4029865541;6.8170630696;6.8551955248;358567723.139153;8719485790.295717;"2022-10-03T00:00:00.000Z"
"2783";6.8560720686;6.8671159863;6.3265465947;6.5549266476;268307051.43377665;7812384198.220906;"2022-10-10T00:00:00.000Z"
"2783";6.5574666954;7.3360914829;6.5186265353;7.2541358584;227738848.40247628;9141546520.991676;"2022-10-17T00:00:00.000Z"
"2783";7.2549473912;10.6548928866;7.2549473912;8.6436778875;748228937.2135592;10297058190.077888;"2022-10-24T00:00:00.000Z"
"2783";8.6504432322;8.889085605;7.5236189944;8.142820184;468544887.6748522;10414944626.350878;"2022-10-31T00:00:00.000Z"
"2783";8.1418271196;9.149746947;6.911259745;8.7965891593;450480502.20347816;10217307998.125645;"2022-11-07T00:00:00.000Z"
"2783";8.7954267284;9.886208832;8.3987231916;9.1972235751;322683617.28688276;11102028188.015886;"2022-11-14T00:00:00.000Z"
"2783";9.1959639366;9.4977989619;9.0008075339;9.3612423471;210292422.33573988;11372537523.412603;"2022-11-21T00:00:00.000Z"
"2783";9.3599093576;9.8582982858;9.1974027414;9.4720413733;261737141.47306493;11988016138.488905;"2022-11-28T00:00:00.000Z"
"2783";9.4662273906;11.2580326753;9.4239853426;10.7017065712;863261318.600018;13025788876.633263;"2022-12-05T00:00:00.000Z"
"2783";10.697628308;15.1637935883;10.3079522739;14.1027770714;2974987872.8115797;17004376252.610544;"2022-12-12T00:00:00.000Z"
"2783";14.1040663592;14.8796315526;11.7681942252;12.5597274564;2029406877.8121948;15759390090.675158;"2022-12-19T00:00:00.000Z"
"2783";12.5614970097;12.6718791467;10.2874406085;12.1947896205;1622170483.3120646;14554436181.399744;"2022-12-26T00:00:00.000Z"
"2783";12.1952559787;12.2221046391;11.2636977101;11.4213438381;1472335196.751274;14115261607.694736;"2023-01-02T00:00:00.000Z"
"2783";11.4188762644;12.0655484153;10.9602877351;11.7822246395;1523196684.1995249;14757498525.003044;"2023-01-09T00:00:00.000Z"
"2783";11.7800776518;12.1588236058;11.5369978754;11.868941622;1519547735.3586984;14182176409.692183;"2023-01-16T00:00:00.000Z"
"2783";11.8665190602;13.4499714906;11.3996658312;12.6336048958;1423133035.5787249;15728974000.94837;"2023-01-23T00:00:00.000Z"
"2783";12.6353253535;12.681471647;11.5124582832;11.8812974328;1239687142.6672776;14396314174.486834;"2023-01-30T00:00:00.000Z"
"2783";11.8827449978;12.3828393035;10.803660141;12.0154576956;1236746665.9430504;14496462344.180853;"2023-02-06T00:00:00.000Z"
"2783";12.0153852129;12.468021362;11.460379938;12.1345604068;999962396.7515696;14948546166.033186;"2023-02-13T00:00:00.000Z"
"2783";12.1381895996;13.2007738147;11.9755887702;12.5616189206;1345695197.6788263;15275574810.63681;"2023-02-20T00:00:00.000Z"
"2783";12.5589403483;13.4816699285;12.0837089919;12.4008097339;1616184947.9454079;15135163883.559647;"2023-02-27T00:00:00.000Z"
"2783";12.4001826711;12.5653133262;11.5094855219;12.3385919993;1339401330.273636;15008069378.4092;"2023-03-06T00:00:00.000Z"
"2783";12.3421188675;13.0240376469;12.2409059641;12.6446745123;1169974067.327211;15264059265.954208;"2023-03-13T00:00:00.000Z"
"2783";12.6432986773;12.88518441;10.5148876963;11.1170408758;1370382945.2760673;13662216476.430332;"2023-03-20T00:00:00.000Z"
"2783";11.1185947744;11.5580004325;10.5330860976;11.4580819585;1086894674.4591262;14500125236.788012;"2023-03-27T00:00:00.000Z"
"2783";11.4618850979;11.6957597821;11.1250268168;11.2501962937;940159200.2009288;13762473781.573883;"2023-04-03T00:00:00.000Z"
"2783";11.258877968;11.6609508016;10.7376545376;11.5743612969;1646651812.5165195;14556422885.439203;"2023-04-10T00:00:00.000Z"
"2783";11.5812116609;11.7507181317;11.1375678608;11.7507181317;845705614.6068525;13956645019.143827;"2023-04-17T00:00:00.000Z"
"2783";11.7505414542;11.7775470004;10.6150734959;10.6918987918;753158203.5553638;13221208673.164688;"2023-04-24T00:00:00.000Z"
"2783";10.6919338136;10.8460580085;10.1395042885;10.1644183021;483266535.176255;12500802952.685379;"2023-05-01T00:00:00.000Z"
"2783";10.159132889;10.1663486772;8.7829714179;9.8573183436;578431382.4082749;12116797343.9249;"2023-05-08T00:00:00.000Z"
"2783";9.8583812924;9.9232972138;9.1834287016;9.1867140557;375320449.12341624;11048704367.830656;"2023-05-15T00:00:00.000Z"
"2783";9.1886340521;10.2037614651;9.0764645741;9.5928238525;408130422.6603791;11726070429.459408;"2023-05-22T00:00:00.000Z"
"2783";9.5932368627;9.621992528;8.5176015778;8.6803558589;391729874.2202111;10679605487.088903;"2023-05-29T00:00:00.000Z"
"2783";8.6827850318;8.6921160418;5.9998387661;7.3172369312;453133768.55859596;9081431536.386063;"2023-06-05T00:00:00.000Z"
"2783";7.3167386197;7.4214301102;6.5189217272;6.8118075408;215860439.0273431;23673184340.340546;"2023-06-12T00:00:00.000Z"
"2783";6.8123658781;7.1312979778;6.4768954098;7.0376851806;260404526.44105545;24311164716.5969;"2023-06-19T00:00:00.000Z"
"2783";7.0359472324;7.0451205084;6.2786458425;6.8631274508;315556131.27519387;23559910932.217575;"2023-06-26T00:00:00.000Z"
"2783";6.8636151935;6.9338507433;6.5631387541;6.6534013981;254158402.42093202;22427449355.911842;"2023-07-03T00:00:00.000Z"
"2783";6.6546609368;6.7532744192;6.3314623887;6.4666892497;243697026.7971206;22576639832.295017;"2023-07-10T00:00:00.000Z"
"2783";6.4669474711;7.2884187798;6.4225234358;7.0229290669;917103206.87734;24168638645.512787;"2023-07-17T00:00:00.000Z"
"2783";7.0191117771;7.0191117771;5.5298239036;5.717881888;1197882194.7918026;19837381065.818512;"2023-07-24T00:00:00.000Z"
"2783";5.7177765892;5.8836985045;5.5514142606;5.8836985045;814145263.3953528;19522436151.84082;"2023-07-31T00:00:00.000Z"
"2783";5.8846639829;7.1362955016;5.8482385848;6.8767975429;959303933.1632637;23477440626.16463;"2023-08-07T00:00:00.000Z"
"2783";6.87555765;7.5064270231;6.2599284885;6.8585948315;969448658.6891303;23273129257.832005;"2023-08-14T00:00:00.000Z"
"2783";6.8585877905;7.3935387548;6.6500940304;7.382390815;951701080.8223817;25837402073.22626;"2023-08-21T00:00:00.000Z"
"2783";7.3793025818;9.6265068536;7.1230401215;9.3052140969;1177807035.231206;31458865696.038826;"2023-08-28T00:00:00.000Z"
"2783";9.3046164052;9.6068380293;8.5011006475;8.5728708677;773795459.3672904;29191311321.921997;"2023-09-04T00:00:00.000Z"
"2783";8.5727290981;12.2600310533;7.9891195368;11.2790217338;1758939100.3207312;39630676234.36559;"2023-09-11T00:00:00.000Z"
