name;open;high;low;close;volume;marketCap;timestamp
"2783";4.940785935;4.9531982368;4.8975503183;4.8975503183;28496950992.971363;121656000688.01233;"2023-12-18T00:00:00.000Z"
"2783";4.8974037149;4.8974037149;4.8693205812;4.8694517653;25978592440.88492;121244996300.7673;"2023-12-19T00:00:00.000Z"
"2783";4.8687510953;4.9162306766;4.865446053;4.9162306766;27389261266.35725;121105992627.85237;"2023-12-20T00:00:00.000Z"
"2783";4.9159264422;4.9159264422;4.8832133778;4.8832133778;28277411752.161144;122053006451.44922;"2023-12-21T00:00:00.000Z"
"2783";4.8832140628;4.8839348726;4.8599953417;4.8599953417;30352715739.90763;122174296403.92932;"2023-12-22T00:00:00.000Z"
"2783";4.8600353003;4.8623041009;4.8584872056;4.8603058276;17432115666.180073;121839580632.35901;"2023-12-23T00:00:00.000Z"
"2783";4.8593486514;4.8634078812;4.8577418413;4.8615508575;21621241118.690845;122008540745.09413;"2023-12-24T00:00:00.000Z"
"2783";4.8615653292;4.8958096539;4.8615653292;4.8943865489;21946905358.5909;121798057734.51492;"2023-12-25T00:00:00.000Z"
"2783";4.893740661;4.893740661;4.8165199359;4.8165199359;28851624766.337856;121018011100.94646;"2023-12-26T00:00:00.000Z"
"2783";4.8166223319;4.8275110369;4.8145472646;4.8275110369;30891515633.868095;119494439325.31917;"2023-12-27T00:00:00.000Z"
"2783";4.8283464565;4.8611696306;4.8261770356;4.8556434265;33612151605.920906;120176358712.63895;"2023-12-28T00:00:00.000Z"
"2783";4.8549022484;4.8581945832;4.8521168128;4.8541613485;32665133273.384045;120190194132.85486;"2023-12-29T00:00:00.000Z"
"2783";4.8543523067;4.85811539;4.8518003135;4.8541012728;17429172761.653084;119705126937.89056;"2023-12-30T00:00:00.000Z"
"2783";4.8531574379;4.8584550449;4.8516962147;4.8528039538;17316688510.48307;118982067931.84099;"2023-12-31T00:00:00.000Z"
"2783";4.8529288956;4.8571691625;4.8526370175;4.8545356211;17561816152.21532;119113099376.62802;"2024-01-01T00:00:00.000Z"
"2783";4.8540218242;4.9275443373;4.8508994886;4.9246023093;34796235071.77258;120304445181.06108;"2024-01-02T00:00:00.000Z"
"2783";4.9242431325;4.9266554995;4.9132349701;4.9212972445;47561142572.791664;122681905896.6478;"2024-01-03T00:00:00.000Z"
"2783";4.9202870913;4.9202870913;4.8965901017;4.8969978154;32052722720.65887;123669296253.35931;"2024-01-04T00:00:00.000Z"
"2783";4.8964870995;4.8964870995;4.8753501713;4.8753501713;32654887146.459476;124136346265.0389;"2024-01-05T00:00:00.000Z"
"2783";4.8753628559;4.8775185822;4.873514634;4.8751490044;16096824639.45183;123823970084.83269;"2024-01-06T00:00:00.000Z"
"2783";4.8745650781;4.877453418;4.8729687656;4.877097569;16838847317.866581;123737726796.19382;"2024-01-07T00:00:00.000Z"
"2783";4.8773794199;4.8792821447;4.8662474875;4.8697928962;36258656651.29596;123542919697.13586;"2024-01-08T00:00:00.000Z"
"2783";4.870620726;4.9065623789;4.8676403343;4.9065623789;37429944355.71136;122878181884.06169;"2024-01-09T00:00:00.000Z"
"2783";4.9067517618;4.9067517618;4.8899028204;4.8916944014;50508549028.06207;123853236633.80283;"2024-01-10T00:00:00.000Z"
"2783";4.8923636122;4.8923636122;4.8723545002;4.8723545002;47719354446.55356;123543303123.5922;"2024-01-11T00:00:00.000Z"
"2783";4.8721595434;4.8721595434;4.8556327651;4.8556327651;44684635370.785484;123626906839.22374;"2024-01-12T00:00:00.000Z"
"2783";4.8565148609;4.8575012818;4.8529841332;4.8555271994;22917743643.552666;123693168393.81285;"2024-01-13T00:00:00.000Z"
"2783";4.855710502;4.8575661339;4.8542500993;4.8549220168;18864903584.3533;123731334170.28084;"2024-01-14T00:00:00.000Z"
"2783";4.8547468688;4.8740500162;4.8547468688;4.8663395764;24114682167.898052;123673980113.016;"2024-01-15T00:00:00.000Z"
"2783";4.8646608001;4.9277155274;4.8625834106;4.9277155274;25902768863.104824;123706331225.12753;"2024-01-16T00:00:00.000Z"
