open;high;low;close;volume;marketCap;timestamp
2092.2809465967;2137.4451201451;2076.8320033487;2120.0058201151;7898126855.88;253800479048.38;"2023-04-16T00:00:00.000Z"
2120.0012396305;2120.1135626334;2063.0386843882;2076.2430038239;9648882545.8;247975491589.17;"2023-04-17T00:00:00.000Z"
2075.8552615501;2121.5315194109;2057.6538620191;2104.5372669455;9134015142.68;251214922677.43;"2023-04-18T00:00:00.000Z"
2103.9463627515;2104.8572731837;1928.5828916395;1936.4034646782;13779745450.97;231098233851.34;"2023-04-19T00:00:00.000Z"
1936.4179077583;1979.573337236;1918.1327647101;1943.0976697035;11324135406.44;234005095167.34;"2023-04-20T00:00:00.000Z"
1943.4099239574;1955.6491214774;1827.7889939322;1849.9998459932;12044274581.17;222770468530.71;"2023-04-21T00:00:00.000Z"
1849.2864910365;1886.7816740818;1845.849253198;1874.2285806104;6970642725.98;225683705622.92;"2023-04-22T00:00:00.000Z"
1874.1715139648;1882.2296926797;1838.9924064358;1862.0620571837;6607451861.62;224214876354.3;"2023-04-23T00:00:00.000Z"
1862.0853137599;1888.1936772477;1811.792082619;1842.7574513807;8438191337.54;221884640081.19;"2023-04-24T00:00:00.000Z"
1842.20439118;1877.4849998566;1805.322835116;1866.7536026164;8677255481.49;224770081704.09;"2023-04-25T00:00:00.000Z"
1866.1489341049;1962.5676586667;1792.4638100278;1866.564236591;14356524696.41;224743281403.41;"2023-04-26T00:00:00.000Z"
1866.6932767714;1936.9451543717;1863.1479852524;1908.7864037137;14008145805.92;229822540123.19;"2023-04-27T00:00:00.000Z"
1909.2731245103;1923.1992590358;1876.2918440681;1892.5127615707;7691759733.39;227866713240.43;"2023-04-28T00:00:00.000Z"
1892.5650308358;1916.9737865525;1887.9905286189;1908.9169855457;4796651245.87;229830520243.3;"2023-04-29T00:00:00.000Z"
1908.7413045581;1938.4179717168;1876.9243269741;1876.9243269741;6539641957.29;225975170377.92;"2023-04-30T00:00:00.000Z"
1868.8910607926;1886.2064498216;1809.1932146219;1831.9547997998;8625783200.5;220556145427.76;"2023-05-01T00:00:00.000Z"
1831.7265305707;1879.7595743342;1824.3270696947;1870.7892659124;7536785767.45;225222354683.52;"2023-05-02T00:00:00.000Z"
1870.687115686;1915.504184151;1845.8718323806;1904.651898117;8306390868.53;229285466097.66;"2023-05-03T00:00:00.000Z"
1905.1689840561;1915.8716856168;1868.6297278773;1877.7041428906;6578438233.42;226030254515.46;"2023-05-04T00:00:00.000Z"
1877.8331774552;1998.4135547785;1876.9466254067;1995.0608851615;9498261359.65;240145032619.42;"2023-05-05T00:00:00.000Z"
1995.4791811819;2017.55948262;1870.6055862279;1900.2217837952;9623243036.5;228705408822.97;"2023-05-06T00:00:00.000Z"
1899.9176430515;1933.998353135;1873.0764708369;1873.0764708369;6883942236.42;225414591269.9;"2023-05-07T00:00:00.000Z"
1872.4751384308;1886.1621296463;1818.4505648411;1849.042756465;9895102898.68;222504389357.37;"2023-05-08T00:00:00.000Z"
1849.0610410329;1860.6674775378;1832.9069979727;1848.603129681;6129516088.49;222433950191.07;"2023-05-09T00:00:00.000Z"
1848.2135452727;1886.8002994553;1795.6688771416;1842.4014364488;9945549603.27;221673504868.32;"2023-05-10T00:00:00.000Z"
1842.4921237221;1842.4921237221;1774.1325482637;1796.4906137076;8353828311.69;216135216883.07;"2023-05-11T00:00:00.000Z"
1795.1766142446;1812.4248715856;1742.4037545434;1808.0197452174;9047198660.44;222028758930.9;"2023-05-12T00:00:00.000Z"
1808.375009535;1816.0585194797;1788.4755757848;1796.1149274099;4647630864.12;220637609942.13;"2023-05-13T00:00:00.000Z"
1796.1079663969;1823.4907678607;1793.2287550918;1800.5010095513;4711210241.24;221375138904.33;"2023-05-14T00:00:00.000Z"
1800.3711607425;1845.6954612692;1787.5364335214;1817.5498870463;6748889346.13;223490168593.18;"2023-05-15T00:00:00.000Z"
1816.8242512606;1830.3515931;1797.843778946;1824.1214554709;5595959667.52;219418097417.64;"2023-05-16T00:00:00.000Z"
1824.0684051134;1835.5546019973;1786.6719990036;1821.8595805464;6352161578.89;219138701233.08;"2023-05-17T00:00:00.000Z"
1822.0682131821;1831.4503171198;1774.1950122934;1801.7284805099;5673124255.21;216710693709.2;"2023-05-18T00:00:00.000Z"
1800.9943643468;1826.1941974336;1797.434450887;1812.5895098483;4796110259.27;218010422175.62;"2023-05-19T00:00:00.000Z"
1812.7660597735;1829.00960332;1808.0467309723;1820.4780014054;2951655969.3;218953899552.53;"2023-05-20T00:00:00.000Z"
1820.1380998228;1827.9220019109;1799.9468751397;1804.5313803255;3386768865.1;217032947920.34;"2023-05-21T00:00:00.000Z"
1804.8418680605;1826.6965809396;1793.2240359427;1817.5348253547;4534841048.84;218593840135.54;"2023-05-22T00:00:00.000Z"
1817.7811567459;1869.3440186928;1816.2879379452;1854.3806307242;6820047160.22;223019695977.43;"2023-05-23T00:00:00.000Z"
1854.2997086356;1854.2997086356;1780.9254996826;1800.1000165874;7101647418.5;216485036956.1;"2023-05-24T00:00:00.000Z"
1799.8451574147;1815.9947127958;1763.3651212148;1805.9536832882;6321689858.67;217184216646.79;"2023-05-25T00:00:00.000Z"
1805.7254318258;1837.8657967239;1798.4060286875;1828.6897444971;5451414258.32;219914764942.45;"2023-05-26T00:00:00.000Z"
1828.5756734057;1836.1845803856;1817.4920925113;1831.1183083015;3216737651.79;220204378895.01;"2023-05-27T00:00:00.000Z"
1831.0986544228;1915.7232262948;1825.4672629025;1910.9141581907;6359610561.11;229798912476.57;"2023-05-28T00:00:00.000Z"
1909.2975362;1926.4217704419;1879.0775645997;1893.0780853441;5884674571.59;227650784838.18;"2023-05-29T00:00:00.000Z"
1893.0931752029;1916.5749594832;1883.9347124647;1901.0265676637;5363439783.55;228601344794;"2023-05-30T00:00:00.000Z"
1901.0982597761;1907.0353943202;1852.0947539702;1874.1304352123;5984512547.89;225361512775.62;"2023-05-31T00:00:00.000Z"
1873.9147321964;1887.7053050026;1846.2274137377;1862.2014510177;5640027196.55;223921509068.45;"2023-06-01T00:00:00.000Z"
1862.423759786;1910.2784501245;1851.9647091534;1907.2566362935;6097746021.52;229333834483.7;"2023-06-02T00:00:00.000Z"
1907.4208237897;1908.8222945198;1885.4855084528;1892.4125288604;3472274607.39;227537459456.49;"2023-06-03T00:00:00.000Z"
1892.3982141175;1912.2057260136;1885.6519019229;1890.5135595696;3747042695.61;227308028004.55;"2023-06-04T00:00:00.000Z"
1890.4176597218;1890.6404827704;1780.2115277046;1811.8283599458;9246593033.12;217846438558.82;"2023-06-05T00:00:00.000Z"
1810.5814536374;1896.222644097;1801.4052467264;1884.4948378065;8704411776.11;226580142941.11;"2023-06-06T00:00:00.000Z"
1884.3729302172;1893.8090668118;1822.3030417224;1832.3959608921;7919894454.8;220311724080.98;"2023-06-07T00:00:00.000Z"
1832.5135456548;1861.136144935;1830.165057854;1846.3018693826;4536041930.6;221982607204.4;"2023-06-08T00:00:00.000Z"
1846.0778688055;1854.8249457862;1828.5445185312;1840.2251778375;4610831509.17;221248657889.82;"2023-06-09T00:00:00.000Z"
1840.3919859661;1844.7856932948;1721.4431184382;1752.3847272043;10788500406.11;210685427348.37;"2023-06-10T00:00:00.000Z"
1752.5276212635;1776.8471935789;1741.1104892109;1753.4152398112;4559112980.81;210808348254.2;"2023-06-11T00:00:00.000Z"
1753.0754314612;1757.659734798;1722.906400172;1742.5286400944;6031384958.11;209498804938.46;"2023-06-12T00:00:00.000Z"
1742.3901386175;1761.9554365559;1727.7498756379;1739.0375441046;6214125203.3;209079208633.39;"2023-06-13T00:00:00.000Z"
1739.2501168201;1749.1631811252;1637.1876973582;1650.5192414211;7462905533.98;198432174708.73;"2023-06-14T00:00:00.000Z"
1650.4982107179;1676.4065594574;1624.1383321295;1665.5198178778;7328564879.7;200224535661.62;"2023-06-15T00:00:00.000Z"
1665.4106761871;1727.2895658883;1653.170927358;1716.668853444;6281023478.71;206369179860.34;"2023-06-16T00:00:00.000Z"
1716.6717140439;1766.7631401112;1714.1508954465;1727.2041521169;4875187476.59;207632053119.27;"2023-06-17T00:00:00.000Z"
1727.1937051634;1746.5092078679;1718.1114505354;1720.577491777;3820038842.16;206832112414.09;"2023-06-18T00:00:00.000Z"
1720.5053375704;1745.1346962137;1705.8134349753;1737.6594086455;5210480120.86;208881998031.32;"2023-06-19T00:00:00.000Z"
1736.8797897445;1793.3139117011;1715.3425624282;1792.119945283;7171072578.42;215424018944.87;"2023-06-20T00:00:00.000Z"
1791.9950289874;1898.6689110531;1788.4892389467;1891.0071503552;11731457711.06;227300141959.11;"2023-06-21T00:00:00.000Z"
1889.7944269231;1932.0655716054;1867.8765859915;1872.9430470581;8477657143.31;225124435575.99;"2023-06-22T00:00:00.000Z"
1872.5407720867;1932.531664891;1865.1920172308;1892.8621079799;8290615074.46;227515380123.15;"2023-06-23T00:00:00.000Z"
1893.7720012745;1905.2274588128;1867.8115355054;1876.0597024608;5026191704.23;225490330139.48;"2023-06-24T00:00:00.000Z"
1875.8491070016;1929.0790552872;1870.850099511;1900.5061356568;6937581708.87;228424935740.82;"2023-06-25T00:00:00.000Z"
1900.050251713;1905.360466993;1840.2150420901;1859.4328584009;8619702291.5;223481844153.87;"2023-06-26T00:00:00.000Z"
1859.3462129181;1911.3111560326;1856.8383903821;1889.7033733015;7686042202.44;227116881653.75;"2023-06-27T00:00:00.000Z"
1889.9065340307;1890.2089964527;1822.1028146005;1827.9711912824;7135265015.9;219761761156.32;"2023-06-28T00:00:00.000Z"
1828.0593642918;1876.5303331669;1828.0593642918;1852.2272895415;5677228612.02;222677553067.99;"2023-06-29T00:00:00.000Z"
1852.0084814742;1945.2743126905;1831.2810024118;1933.1889822154;12895131248.2;232408283870.42;"2023-06-30T00:00:00.000Z"
1933.3238877329;1942.701544088;1910.8485729338;1924.5659495846;5136809625.32;231369563103.66;"2023-07-01T00:00:00.000Z"
1924.4481569744;1958.1608073706;1895.9070003139;1937.4383914033;6343966489.66;232916432171.51;"2023-07-02T00:00:00.000Z"
1937.8838192993;1974.7750263789;1934.6888071317;1955.3891053947;7858509087.49;235075381096.91;"2023-07-03T00:00:00.000Z"
1955.5241236593;1966.36535324;1932.6112948686;1936.6335891823;5683423775.56;232820313728.46;"2023-07-04T00:00:00.000Z"
1936.7967804558;1942.4325022146;1897.1248067709;1910.5880452173;6034088075.03;229686223069.99;"2023-07-05T00:00:00.000Z"
1910.4171100273;1956.0123305788;1847.8506564188;1848.6364873329;8905008384.07;222232180744.4;"2023-07-06T00:00:00.000Z"
1847.512536429;1876.9632960836;1832.0254181354;1870.6025963313;6468885149.98;224865960293.99;"2023-07-07T00:00:00.000Z"
1871.0020740026;1872.5015981021;1844.6417817998;1865.5396023891;4299007853.56;224254934504.45;"2023-07-08T00:00:00.000Z"
1865.5950241469;1878.6689766544;1857.7483499781;1863.0098100363;4392863806.9;223949968247.1;"2023-07-09T00:00:00.000Z"
1863.2401935872;1905.460815002;1848.7772587755;1880.5564552602;6336468234.43;226058650339.34;"2023-07-10T00:00:00.000Z"
1880.6548636585;1889.381773215;1863.2186571799;1878.3361077979;4905225891.57;225791368052.22;"2023-07-11T00:00:00.000Z"
1878.3220819239;1901.1484281968;1865.7100400644;1872.1137991587;6379006999.95;225042891982.26;"2023-07-12T00:00:00.000Z"
1872.040234166;2011.8852569988;1864.4961442519;2006.5115122091;11114853969.23;241195864006.75;"2023-07-13T00:00:00.000Z"
2005.6861152719;2026.2049230768;1901.3612502454;1939.3470895149;10627449471.12;233118658512.83;"2023-07-14T00:00:00.000Z"
1939.1296241059;1946.0192162577;1928.1873224667;1931.4665891581;4380084233.54;232165415326.64;"2023-07-15T00:00:00.000Z"
1931.6449975842;1942.0308648717;1917.2940185838;1923.681857036;4329306566.07;231226923280.79;"2023-07-16T00:00:00.000Z"
1923.6943368597;1936.1775776474;1875.1203206859;1911.6461566209;6678090757.93;229781805153.89;"2023-07-17T00:00:00.000Z"
1911.6970195928;1916.4683316665;1878.7184501339;1897.5992249179;5814708444.98;228092963187.17;"2023-07-18T00:00:00.000Z"
1897.7972685971;1919.2643604398;1883.0670928023;1889.0079644853;6018487800.4;227057271106.86;"2023-07-19T00:00:00.000Z"
1889.073748995;1919.2643604398;1879.734398668;1890.9691089077;7366830683.51;227287014709.89;"2023-07-20T00:00:00.000Z"
1891.5812793732;1905.3861774581;1885.2962660717;1892.0801319193;4668158259.72;227568017429.56;"2023-07-21T00:00:00.000Z"
1891.9551091027;1897.0880167419;1855.092772111;1864.9122953499;4101305643.35;224150871476.76;"2023-07-22T00:00:00.000Z"
1866.0942085047;1904.4833299778;1859.5689063925;1889.1916718834;4480604099.77;227069518772.29;"2023-07-23T00:00:00.000Z"
1888.809522871;1889.7619331029;1836.8524404344;1850.0020751716;6344373568.82;222359174267.9;"2023-07-24T00:00:00.000Z"
1850.0279874104;1867.3231871439;1845.9815839056;1857.741957571;4163381707.32;223456250671.33;"2023-07-25T00:00:00.000Z"
1857.6965328035;1886.9741249298;1849.4368818344;1872.1599359835;5781548155.47;225653957077.34;"2023-07-26T00:00:00.000Z"
1872.0863087262;1885.5916123837;1855.321567337;1860.3572210048;4291339248.12;223597227103.75;"2023-07-27T00:00:00.000Z"
1860.7024919129;1881.457298528;1857.048891221;1874.7449256662;3800973336.48;226529194963.13;"2023-07-28T00:00:00.000Z"
1874.5604314537;1885.52927053;1870.333920147;1881.0688769377;2497302217.96;226077954074.33;"2023-07-29T00:00:00.000Z"
1880.8715209299;1884.1442089882;1851.7279943563;1861.6438552675;4003005547.05;225274024718.29;"2023-07-30T00:00:00.000Z"
1861.7552171849;1875.6294465554;1851.9153704333;1856.1623397384;4391613313.66;223070797299.17;"2023-07-31T00:00:00.000Z"
1856.1901659675;1873.029963847;1817.9207855497;1871.7921704215;7634860635.76;224944195689.1;"2023-08-01T00:00:00.000Z"
1873.4681445447;1877.5115199178;1822.3483015617;1839.0897065368;6448512421.97;223097571555.34;"2023-08-02T00:00:00.000Z"
1838.8979284303;1856.4076362792;1825.3478052252;1835.1365255355;4710581073.79;220530132874.86;"2023-08-03T00:00:00.000Z"
1834.8904618294;1847.9121779145;1817.4138100776;1827.7129406804;4861242484.17;219632850428.96;"2023-08-04T00:00:00.000Z"
1827.798586463;1836.464899772;1824.8079382819;1834.9879173213;2866049749.41;220502861332.05;"2023-08-05T00:00:00.000Z"
