open;high;low;close;volume;marketCap;timestamp
1.0004510279;1.0007677454;0.9994580195;0.999965209;35809974908.37;81588668568.52;"2023-04-27T00:00:00.000Z"
1.0002332801;1.000967464;0.9998746627;1.0006958459;27117912215.65;81672327936.96;"2023-04-28T00:00:00.000Z"
1.0007614873;1.0009406858;1.0002433649;1.0006007616;16553983401.31;81747198673.81;"2023-04-29T00:00:00.000Z"
1.0004519435;1.0009006167;1.000147886;1.0004384502;21489188232.24;81743942509.34;"2023-04-30T00:00:00.000Z"
1.0005551542;1.0009882866;0.9996766123;1.0003285929;29128129876.24;81744969562.64;"2023-05-01T00:00:00.000Z"
1.0004238029;1.0009703251;0.9997115799;1.0004338604;24895722187.29;81836688399.27;"2023-05-02T00:00:00.000Z"
1.0004452335;1.0007886095;0.9999395734;1.0002708992;29787863485.55;81890309521.2;"2023-05-03T00:00:00.000Z"
1.0002190667;1.0007995978;1.0000498988;1.0004511566;22536823771.89;82022813951.24;"2023-05-04T00:00:00.000Z"
1.0004053293;1.0012905163;1.0000822749;1.0010182435;29375040252.72;82146132822.07;"2023-05-05T00:00:00.000Z"
1.0010159499;1.0021184521;1.0006857265;1.0018338407;27117468582.65;82228950652.58;"2023-05-06T00:00:00.000Z"
1.0018093707;1.0020813271;1.0009653761;1.0015413548;18725657881.31;82209951575.01;"2023-05-07T00:00:00.000Z"
1.0015698667;1.0019054322;1.0004484797;1.0009256859;32860419478.28;82164419978.29;"2023-05-08T00:00:00.000Z"
1.0009343198;1.001087951;1.0000804659;1.0007242911;22126554662.79;82398341542.09;"2023-05-09T00:00:00.000Z"
1.0007187946;1.0013854546;0.9997614936;1.000834416;31704546238.44;82560733200.3;"2023-05-10T00:00:00.000Z"
1.0008097111;1.0011421418;1.0001093386;1.0007226659;26131663102.49;82672166058.66;"2023-05-11T00:00:00.000Z"
1.0004855468;1.0009234628;0.9999564826;1.0005805946;28824954946.9;82774540566.22;"2023-05-12T00:00:00.000Z"
1.0005124219;1.0010328088;1.0002410498;1.0005588346;15655448449.16;82843505411.34;"2023-05-13T00:00:00.000Z"
1.0005958279;1.0008024592;1.0001098734;1.0005129271;14874679168.29;82839704395.79;"2023-05-14T00:00:00.000Z"
1.0004548368;1.0008374158;0.9999351809;1.0002616249;21594744662.22;82828899865.97;"2023-05-15T00:00:00.000Z"
1.000369371;1.0007273869;0.9998162299;1.0001163262;19841483059.09;82832261956.19;"2023-05-16T00:00:00.000Z"
1.0000769286;1.0007424973;0.9995984729;1.0000921657;24293380412.94;82853068468.07;"2023-05-17T00:00:00.000Z"
1.0000516527;1.0004853226;0.9995800233;1.000076883;22493741162.42;82851802361.16;"2023-05-18T00:00:00.000Z"
1.0000168607;1.0007569521;0.9994958178;1.0002481945;17414028937.82;82877488814.14;"2023-05-19T00:00:00.000Z"
1.0002503886;1.0005782379;1.0000158155;1.000398771;11851408171.62;82942140284.88;"2023-05-20T00:00:00.000Z"
1.0004760975;1.0007049133;1.0000902643;1.0001830735;13532622119.23;82929257908.12;"2023-05-21T00:00:00.000Z"
1.0001415218;1.0008341709;0.9998546075;1.0002005557;17216429734.98;82935708430.02;"2023-05-22T00:00:00.000Z"
1.0002450754;1.0006283842;0.9997025118;1.0001041767;21420969302.81;82971201899.98;"2023-05-23T00:00:00.000Z"
1.000060915;1.0004492122;0.9995945721;1.0000388279;25306791660.3;83030147954.97;"2023-05-24T00:00:00.000Z"
0.9999501695;1.0003738798;0.999479875;1.0000463777;20956153600.91;83066949522.55;"2023-05-25T00:00:00.000Z"
0.9999977714;1.0009760567;0.9997638932;1.0003444834;19111705070.36;83118891107.33;"2023-05-26T00:00:00.000Z"
1.0003827337;1.0009042788;1.0000406898;1.0005044736;12433601961.5;83164021680.69;"2023-05-27T00:00:00.000Z"
1.000552995;1.0008247539;0.9998967293;1.0001731854;21242373191.53;83141485173.53;"2023-05-28T00:00:00.000Z"
1.0003533708;1.0006300311;0.9997942018;1.0002440194;22313821214.51;83147373394.78;"2023-05-29T00:00:00.000Z"
1.0002672636;1.0008714332;0.9999015988;1.0001527283;21495789249.98;83155487269.68;"2023-05-30T00:00:00.000Z"
1.0002034643;1.0008778945;0.9997143237;1.000333567;23174506659.62;83212070951.08;"2023-05-31T00:00:00.000Z"
1.0002140882;1.0006347811;0.9994317756;1.0003337409;20725195152.61;83250111568.67;"2023-06-01T00:00:00.000Z"
1.0003669494;1.0006255284;0.999749401;1.000383302;20867435500.21;83281600360.24;"2023-06-02T00:00:00.000Z"
1.0003921549;1.000621519;1.0000254193;1.000158878;13418796254.6;83165705422.38;"2023-06-03T00:00:00.000Z"
1.0001834049;1.0006309935;0.9998995441;1.0001505571;14904403850.6;83165013521.22;"2023-06-04T00:00:00.000Z"
1.0002033342;1.0006284872;0.9993958568;1.0003056547;33807354174.59;83191412378.33;"2023-06-05T00:00:00.000Z"
1.0003526091;1.0006742101;0.9994654421;1.0001742543;30910972861.03;83233493572.2;"2023-06-06T00:00:00.000Z"
1.0001704201;1.0006811013;0.9997810344;1.0000656762;28078183756.12;83296300414.67;"2023-06-07T00:00:00.000Z"
1.0001574471;1.0006204544;0.9996615158;1.0003106773;18183759822.41;83327320375.75;"2023-06-08T00:00:00.000Z"
1.000202523;1.0006247079;0.9996140453;0.9999492647;18180149900.38;83317371728;"2023-06-09T00:00:00.000Z"
1.0000120505;1.0011114116;0.9997213024;1.00043936;39594900161.51;83393136821.67;"2023-06-10T00:00:00.000Z"
1.0004805893;1.0009508817;1.0000784032;1.0003149063;17537918491.35;83387764365.56;"2023-06-11T00:00:00.000Z"
1.0001848055;1.0011129795;0.9994827133;1.0000546684;21083018568.26;83371070817.26;"2023-06-12T00:00:00.000Z"
0.9999726409;1.0004998983;0.9994473481;0.9998616197;23706670401.58;83484226668.46;"2023-06-13T00:00:00.000Z"
0.9998154206;1.0007225559;0.9989834174;0.9998371189;23021035088.73;83543698393.95;"2023-06-14T00:00:00.000Z"
0.9998118612;1.0001169633;0.9957605929;0.9991828177;26724033219.76;83492401174.36;"2023-06-15T00:00:00.000Z"
0.9991419451;0.9996290701;0.9984317893;0.9993299392;22643402806.81;83506842873.42;"2023-06-16T00:00:00.000Z"
0.9993556912;1.0001181085;0.9990030012;0.9997043853;16785486745.43;83542880482.78;"2023-06-17T00:00:00.000Z"
0.9997106234;1.0004420793;0.9994430829;0.9998080998;14276388752.42;83157915195.95;"2023-06-18T00:00:00.000Z"
0.9997490652;1.0002854783;0.9992240081;0.9998617433;17980147544.09;83162376934.32;"2023-06-19T00:00:00.000Z"
0.9997767579;1.0009642362;0.9993216668;1.0003850465;27490561659.33;83209062147.75;"2023-06-20T00:00:00.000Z"
1.0002805485;1.0008416256;0.9992803379;1.0000531079;41597850080.58;83181452472.88;"2023-06-21T00:00:00.000Z"
1.0001823552;1.0008071368;0.9991506101;1.0001844026;31071097282.28;83192373177.02;"2023-06-22T00:00:00.000Z"
1.0002254432;1.0013906729;0.9999112464;1.0005655941;31145738920.68;83244074081.97;"2023-06-23T00:00:00.000Z"
1.0006069694;1.0010134728;1.000183403;1.0005210707;20749225264.16;83245372469.79;"2023-06-24T00:00:00.000Z"
1.0004673182;1.0009331475;0.9999501827;1.0004650086;21373038595.59;83250712640.65;"2023-06-25T00:00:00.000Z"
1.0005626596;1.0008355911;0.99962936;1.0002119381;26117984793.27;83229654132.16;"2023-06-26T00:00:00.000Z"
1.000219286;1.0006038253;0.9996001403;1.000194935;23449790413.32;83250331743.37;"2023-06-27T00:00:00.000Z"
1.0000952224;1.0006957141;0.9995305656;1.0000253729;23894930229.11;83242601510.47;"2023-06-28T00:00:00.000Z"
1.0000809845;1.0005451395;0.9996482043;0.9998298138;21010132359.74;83311399827.03;"2023-06-29T00:00:00.000Z"
0.9997016024;1.0006381412;0.9992003701;1.0000812648;43642431673.3;83384488052.59;"2023-06-30T00:00:00.000Z"
0.999818524;1.0007282236;0.9995077481;1.0001286165;19795362800.93;83352427147.38;"2023-07-01T00:00:00.000Z"
1.0001075024;1.000833236;0.9997158687;1.0000854218;20337659643.49;83348827222.41;"2023-07-02T00:00:00.000Z"
1.0000485646;1.0008171282;0.9997073087;0.9999983227;26282530168.57;83341568233.78;"2023-07-03T00:00:00.000Z"
0.9999452313;1.0008824796;0.9997965044;1.0003014645;20970952941.57;83377850487.81;"2023-07-04T00:00:00.000Z"
1.0003912291;1.000682999;0.9995833661;1.0000936686;21584664810.23;83363661744.01;"2023-07-05T00:00:00.000Z"
1.0000085098;1.000718814;0.9995295559;1.0002060083;30430114229.95;83373025919.73;"2023-07-06T00:00:00.000Z"
1.0000392366;1.0007296815;0.9996359543;0.9999586413;21072109063.91;83353821328.9;"2023-07-07T00:00:00.000Z"
1.0001293661;1.0007451498;0.9998699793;1.0001870185;13426621991.48;83376307909.64;"2023-07-08T00:00:00.000Z"
1.0002100751;1.0009174316;0.9998904569;1.0002036085;13296750364.25;83377690854.49;"2023-07-09T00:00:00.000Z"
1.0002257832;1.0007764734;0.9996310647;1.000055742;23313495694.53;83365364594.35;"2023-07-10T00:00:00.000Z"
1.0001185349;1.0008012388;0.9997736429;1.000073121;18221606248.44;83375234765.79;"2023-07-11T00:00:00.000Z"
1.0001025315;1.0009386382;0.9996622681;0.9999336961;20685690689.95;83367954939.13;"2023-07-12T00:00:00.000Z"
1.0000690015;1.0012535742;0.999709056;1.0003733349;41556380527.17;83409193428.47;"2023-07-13T00:00:00.000Z"
1.0005537827;1.0014211849;0.9998683163;1.0007251232;39502042324.12;83494588915.89;"2023-07-14T00:00:00.000Z"
1.0007175132;1.0012037118;1.0000181255;1.0003649284;18925797736.63;83644364976.34;"2023-07-15T00:00:00.000Z"
1.0002971422;1.0009475835;1.0000097829;1.0006073006;17514358400.17;83689168487.15;"2023-07-16T00:00:00.000Z"
1.0006124926;1.0009722256;0.9997825491;1.0002197994;24482827972.72;83667760924.16;"2023-07-17T00:00:00.000Z"
1.000271784;1.0007226653;0.9995617279;1.0001575981;22117323144.86;83763677143.46;"2023-07-18T00:00:00.000Z"
1.0001337167;1.0008517962;0.9996474858;1.0002298479;21629091201.27;83773888518.63;"2023-07-19T00:00:00.000Z"
1.0001725707;1.0008517962;0.9996157785;1.0000787607;25849427844.62;83782042892.29;"2023-07-20T00:00:00.000Z"
1.0000695623;1.0006077825;0.9995438268;1.0002164891;21736934537.31;83837441784.16;"2023-07-21T00:00:00.000Z"
1.0001689086;1.0010132311;0.9998486661;0.9998612917;15361411060.49;83784564664.9;"2023-07-22T00:00:00.000Z"
1.0001145991;1.0011273454;0.9997693939;0.9998971555;15719491554.89;83787569913.65;"2023-07-23T00:00:00.000Z"
0.9999881647;1.0005918952;0.9991210184;1.0000110294;24790908035.15;83804298740.07;"2023-07-24T00:00:00.000Z"
1.0000163703;1.0007042573;0.9995165808;0.9998293176;18046684130.82;83795069644.72;"2023-07-25T00:00:00.000Z"
0.9998994259;1.0007801178;0.9995513694;1.0001013662;22065183056.97;83817869869.05;"2023-07-26T00:00:00.000Z"
1.0000555477;1.0006032427;0.9993792025;0.9995903205;17964435030.72;83787441024.75;"2023-07-27T00:00:00.000Z"
0.9996750858;1.0004780597;0.9994211791;1.0001063954;17371797760.37;83830699345.4;"2023-07-28T00:00:00.000Z"
1.000109285;1.0005809858;0.9997282706;1.0000544093;11962846967.13;83829246153.48;"2023-07-29T00:00:00.000Z"
1.0000789581;1.0006202977;0.9997939055;0.9998927779;15914742869.77;83815697454.95;"2023-07-30T00:00:00.000Z"
0.9999240888;1.0005043513;0.9994881671;0.9999106494;18354638255.4;83811761011.57;"2023-07-31T00:00:00.000Z"
0.9999145877;1.000495477;0.9989888453;0.9995217166;27115449239.82;83855366896.49;"2023-08-01T00:00:00.000Z"
0.9995439559;1.0002865701;0.9988962607;0.9993257885;26312546014.95;83838929415.14;"2023-08-02T00:00:00.000Z"
0.9992841272;0.9998196594;0.9986415764;0.999448007;20365437032.26;83850820616.37;"2023-08-03T00:00:00.000Z"
0.9993556867;0.999667309;0.9983960689;0.9986016124;20189124065.82;83779810542.81;"2023-08-04T00:00:00.000Z"
0.998631298;0.9992290555;0.9982953864;0.9989830846;14278737532.63;83817254441.35;"2023-08-05T00:00:00.000Z"
0.9990179799;0.9992721961;0.9981960262;0.9983817241;14800094197.88;83766798747.7;"2023-08-06T00:00:00.000Z"
0.998294829;0.9994458913;0.997796344;0.9988175722;23981817199.83;83803367523.78;"2023-08-07T00:00:00.000Z"
0.9988413769;1.0006239693;0.998482076;0.9997184442;25874561718.04;83555107588.73;"2023-08-08T00:00:00.000Z"
0.9997242683;1.0002638643;0.9989148279;0.9994248589;22920990916.16;83484056441.55;"2023-08-09T00:00:00.000Z"
